_id,id,date,state_name,state_code,eligible_tax_payer,filled_by_due_date,filled_after_due_date,total_return_filled,filling_percentage
187,186,2017-11-01,Telangana,36,237791.0,123033.0,95982.0,219015.0,0.92
188,187,2017-11-01,Andhra Pradesh,37,214751.0,129425.0,70776.0,200201.0,0.93
189,188,2017-11-01,Ladakh,38,,,,0.0,
190,189,2017-11-01,Other Territory,97,35.0,13.0,20.0,33.0,0.94
191,190,2017-12-01,Jammu And Kashmir,01,66074.0,42030.0,19772.0,61802.0,0.94
192,191,2017-12-01,Himachal Pradesh,02,60956.0,41404.0,15732.0,57136.0,0.94
193,192,2017-12-01,Punjab,03,254559.0,211686.0,34204.0,245890.0,0.97
194,193,2017-12-01,Chandigarh,04,24261.0,19033.0,4384.0,23417.0,0.97
195,194,2017-12-01,Uttarakhand,05,99756.0,58927.0,31340.0,90267.0,0.9
196,195,2017-12-01,Haryana,06,321480.0,240271.0,66349.0,306620.0,0.95
197,196,2017-12-01,Delhi,07,558644.0,400879.0,132856.0,533735.0,0.96
198,197,2017-12-01,Rajasthan,08,433360.0,314825.0,100653.0,415478.0,0.96
199,198,2017-12-01,Uttar Pradesh,09,847512.0,621454.0,171794.0,793248.0,0.94
200,199,2017-12-01,Bihar,10,219776.0,122495.0,72993.0,195488.0,0.89
201,200,2017-12-01,Sikkim,11,4003.0,2321.0,1437.0,3758.0,0.94
202,201,2017-12-01,Arunachal Pradesh,12,6705.0,2022.0,3767.0,5789.0,0.86
203,202,2017-12-01,Nagaland,13,4778.0,1260.0,2803.0,4063.0,0.85
204,203,2017-12-01,Manipur,14,7712.0,2101.0,4107.0,6208.0,0.8
205,204,2017-12-01,Mizoram,15,3748.0,1312.0,1880.0,3192.0,0.85
206,205,2017-12-01,Tripura,16,16864.0,8900.0,6444.0,15344.0,0.91
207,206,2017-12-01,Meghalaya,17,15398.0,6252.0,7123.0,13375.0,0.87
208,207,2017-12-01,Assam,18,114563.0,48429.0,48828.0,97257.0,0.85
209,208,2017-12-01,West Bengal,19,443892.0,294267.0,124895.0,419162.0,0.94
210,209,2017-12-01,Jharkhand,20,108087.0,70612.0,30322.0,100934.0,0.93
211,210,2017-12-01,Odisha,21,168723.0,97072.0,54454.0,151526.0,0.9
212,211,2017-12-01,Chhattisgarh,22,90937.0,48492.0,34596.0,83088.0,0.91
213,212,2017-12-01,Madhya Pradesh,23,286853.0,186782.0,82102.0,268884.0,0.94
214,213,2017-12-01,Gujarat,24,698869.0,524420.0,159960.0,684380.0,0.98
215,214,2017-12-01,Daman And Diu,25,5254.0,3438.0,1611.0,5049.0,0.96
216,215,2017-12-01,Dadra And Nagar Haveli,26,6809.0,4527.0,1919.0,6446.0,0.95
217,216,2017-12-01,Maharashtra,27,1094504.0,742207.0,319047.0,1061254.0,0.97
218,217,2017-12-01,Karnataka,29,556414.0,380553.0,142382.0,522935.0,0.94
219,218,2017-12-01,Goa,30,26231.0,15466.0,9220.0,24686.0,0.94
220,219,2017-12-01,Lakshadweep,31,253.0,67.0,100.0,167.0,0.66
221,220,2017-12-01,Kerala,32,234754.0,150254.0,78406.0,228660.0,0.97
222,221,2017-12-01,Tamil Nadu,33,712131.0,453712.0,204328.0,658040.0,0.92
223,222,2017-12-01,Puducherry,34,15975.0,9994.0,5472.0,15466.0,0.97
224,223,2017-12-01,Andaman And Nicobar Islands,35,4016.0,882.0,2357.0,3239.0,0.81
225,224,2017-12-01,Telangana,36,241225.0,137227.0,83951.0,221178.0,0.92
226,225,2017-12-01,Andhra Pradesh,37,215764.0,140154.0,61234.0,201388.0,0.93
227,226,2017-12-01,Ladakh,38,,,,0.0,
228,227,2017-12-01,Other Territory,97,36.0,22.0,13.0,35.0,0.97
229,228,2018-01-01,Jammu And Kashmir,01,68002.0,42155.0,21193.0,63348.0,0.93
230,229,2018-01-01,Himachal Pradesh,02,63084.0,42168.0,16686.0,58854.0,0.93
231,230,2018-01-01,Punjab,03,257888.0,208263.0,40179.0,248442.0,0.96
232,231,2018-01-01,Chandigarh,04,24572.0,18534.0,5087.0,23621.0,0.96
233,232,2018-01-01,Uttarakhand,05,102558.0,60515.0,31791.0,92306.0,0.9
234,233,2018-01-01,Haryana,06,329345.0,234939.0,78381.0,313320.0,0.95
235,234,2018-01-01,Delhi,07,570701.0,386553.0,155693.0,542246.0,0.95
236,235,2018-01-01,Rajasthan,08,442318.0,309691.0,112628.0,422319.0,0.95
237,236,2018-01-01,Uttar Pradesh,09,871836.0,620590.0,189309.0,809899.0,0.93
238,237,2018-01-01,Bihar,10,227120.0,126359.0,74242.0,200601.0,0.88
239,238,2018-01-01,Sikkim,11,4104.0,2296.0,1551.0,3847.0,0.94
240,239,2018-01-01,Arunachal Pradesh,12,6982.0,2222.0,3766.0,5988.0,0.86
241,240,2018-01-01,Nagaland,13,4855.0,1533.0,2558.0,4091.0,0.84
242,241,2018-01-01,Manipur,14,7971.0,2230.0,4144.0,6374.0,0.8
243,242,2018-01-01,Mizoram,15,3817.0,1558.0,1685.0,3243.0,0.85
244,243,2018-01-01,Tripura,16,17122.0,9277.0,6249.0,15526.0,0.91
245,244,2018-01-01,Meghalaya,17,15791.0,6482.0,7134.0,13616.0,0.86
246,245,2018-01-01,Assam,18,116010.0,50569.0,47540.0,98109.0,0.85
247,246,2018-01-01,West Bengal,19,453793.0,306431.0,120919.0,427350.0,0.94
248,247,2018-01-01,Jharkhand,20,111749.0,72363.0,31378.0,103741.0,0.93
249,248,2018-01-01,Odisha,21,174193.0,100133.0,55374.0,155507.0,0.89
250,249,2018-01-01,Chhattisgarh,22,92590.0,49384.0,34694.0,84078.0,0.91
251,250,2018-01-01,Madhya Pradesh,23,294248.0,185757.0,88634.0,274391.0,0.93
252,251,2018-01-01,Gujarat,24,712579.0,520899.0,175937.0,696836.0,0.98
253,252,2018-01-01,Daman And Diu,25,5330.0,3334.0,1759.0,5093.0,0.96
254,253,2018-01-01,Dadra And Nagar Haveli,26,6964.0,4365.0,2203.0,6568.0,0.94
255,254,2018-01-01,Maharashtra,27,1114066.0,724962.0,353086.0,1078048.0,0.97
256,255,2018-01-01,Karnataka,29,568190.0,380462.0,151146.0,531608.0,0.94
257,256,2018-01-01,Goa,30,26753.0,15607.0,9477.0,25084.0,0.94
258,257,2018-01-01,Lakshadweep,31,257.0,73.0,96.0,169.0,0.66
259,258,2018-01-01,Kerala,32,238699.0,142300.0,89747.0,232047.0,0.97
260,259,2018-01-01,Tamil Nadu,33,722496.0,458744.0,206011.0,664755.0,0.92
261,260,2018-01-01,Puducherry,34,16258.0,10082.0,5603.0,15685.0,0.96
262,261,2018-01-01,Andaman And Nicobar Islands,35,4109.0,919.0,2376.0,3295.0,0.8
263,262,2018-01-01,Telangana,36,247652.0,137576.0,88206.0,225782.0,0.91
264,263,2018-01-01,Andhra Pradesh,37,219257.0,141222.0,62861.0,204083.0,0.93
265,264,2018-01-01,Ladakh,38,,,,0.0,
266,265,2018-01-01,Other Territory,97,43.0,27.0,13.0,40.0,0.93
267,266,2018-02-01,Jammu And Kashmir,01,69822.0,42923.0,21863.0,64786.0,0.93
268,267,2018-02-01,Himachal Pradesh,02,65105.0,43294.0,17379.0,60673.0,0.93
269,268,2018-02-01,Punjab,03,261849.0,209508.0,42298.0,251806.0,0.96
270,269,2018-02-01,Chandigarh,04,24962.0,18998.0,4966.0,23964.0,0.96
271,270,2018-02-01,Uttarakhand,05,105004.0,62029.0,32125.0,94154.0,0.9
272,271,2018-02-01,Haryana,06,337143.0,240084.0,80012.0,320096.0,0.95
273,272,2018-02-01,Delhi,07,582444.0,389890.0,161157.0,551047.0,0.95
274,273,2018-02-01,Rajasthan,08,449574.0,310935.0,117814.0,428749.0,0.95
275,274,2018-02-01,Uttar Pradesh,09,895908.0,630707.0,198326.0,829033.0,0.93
276,275,2018-02-01,Bihar,10,234730.0,125500.0,80541.0,206041.0,0.88
277,276,2018-02-01,Sikkim,11,4277.0,2380.0,1599.0,3979.0,0.93
278,277,2018-02-01,Arunachal Pradesh,12,7381.0,2406.0,3863.0,6269.0,0.85
279,278,2018-02-01,Nagaland,13,4849.0,1405.0,2643.0,4048.0,0.83
280,279,2018-02-01,Manipur,14,8210.0,2382.0,4108.0,6490.0,0.79
281,280,2018-02-01,Mizoram,15,3954.0,1641.0,1690.0,3331.0,0.84
282,281,2018-02-01,Tripura,16,17347.0,9247.0,6419.0,15666.0,0.9
283,282,2018-02-01,Meghalaya,17,15996.0,6623.0,7114.0,13737.0,0.86
284,283,2018-02-01,Assam,18,119071.0,50255.0,49535.0,99790.0,0.84
285,284,2018-02-01,West Bengal,19,463943.0,310097.0,125900.0,435997.0,0.94
286,285,2018-02-01,Jharkhand,20,115174.0,70747.0,35841.0,106588.0,0.93
287,286,2018-02-01,Odisha,21,178748.0,101524.0,57488.0,159012.0,0.89
288,287,2018-02-01,Chhattisgarh,22,93525.0,49195.0,35700.0,84895.0,0.91
289,288,2018-02-01,Madhya Pradesh,23,299740.0,183727.0,94974.0,278701.0,0.93
290,289,2018-02-01,Gujarat,24,723682.0,531204.0,175975.0,707179.0,0.98
291,290,2018-02-01,Daman And Diu,25,5406.0,3462.0,1702.0,5164.0,0.96
292,291,2018-02-01,Dadra And Nagar Haveli,26,7075.0,4517.0,2137.0,6654.0,0.94
293,292,2018-02-01,Maharashtra,27,1133258.0,741702.0,353203.0,1094905.0,0.97
294,293,2018-02-01,Karnataka,29,579378.0,380599.0,159274.0,539873.0,0.93
295,294,2018-02-01,Goa,30,27195.0,15535.0,9888.0,25423.0,0.93
296,295,2018-02-01,Lakshadweep,31,260.0,64.0,101.0,165.0,0.63
297,296,2018-02-01,Kerala,32,242006.0,140239.0,94818.0,235057.0,0.97
298,297,2018-02-01,Tamil Nadu,33,737038.0,461515.0,213275.0,674790.0,0.92
299,298,2018-02-01,Puducherry,34,16534.0,10324.0,5626.0,15950.0,0.96
300,299,2018-02-01,Andaman And Nicobar Islands,35,4182.0,911.0,2424.0,3335.0,0.8
301,300,2018-02-01,Telangana,36,253873.0,142081.0,88335.0,230416.0,0.91
302,301,2018-02-01,Andhra Pradesh,37,223004.0,138121.0,68806.0,206927.0,0.93
303,302,2018-02-01,Ladakh,38,,,,0.0,
304,303,2018-02-01,Other Territory,97,49.0,29.0,14.0,43.0,0.88
305,304,2018-03-01,Jammu And Kashmir,01,71741.0,41278.0,25065.0,66343.0,0.92
306,305,2018-03-01,Himachal Pradesh,02,67470.0,43082.0,19778.0,62860.0,0.93
307,306,2018-03-01,Punjab,03,264808.0,203351.0,51009.0,254360.0,0.96
308,307,2018-03-01,Chandigarh,04,25208.0,18533.0,5665.0,24198.0,0.96
309,308,2018-03-01,Uttarakhand,05,107596.0,60565.0,35801.0,96366.0,0.9
310,309,2018-03-01,Haryana,06,343982.0,234211.0,91703.0,325914.0,0.95
311,310,2018-03-01,Delhi,07,592372.0,379848.0,178211.0,558059.0,0.94
312,311,2018-03-01,Rajasthan,08,455889.0,291092.0,143411.0,434503.0,0.95
313,312,2018-03-01,Uttar Pradesh,09,913159.0,620120.0,225341.0,845461.0,0.93
314,313,2018-03-01,Bihar,10,238741.0,117767.0,91932.0,209699.0,0.88
315,314,2018-03-01,Sikkim,11,4449.0,2334.0,1792.0,4126.0,0.93
316,315,2018-03-01,Arunachal Pradesh,12,8072.0,2292.0,4490.0,6782.0,0.84
317,316,2018-03-01,Nagaland,13,4904.0,1430.0,2640.0,4070.0,0.83
318,317,2018-03-01,Manipur,14,8603.0,2704.0,4041.0,6745.0,0.78
319,318,2018-03-01,Mizoram,15,4048.0,1662.0,1719.0,3381.0,0.84
320,319,2018-03-01,Tripura,16,17562.0,8747.0,7070.0,15817.0,0.9
321,320,2018-03-01,Meghalaya,17,16327.0,7153.0,6825.0,13978.0,0.86
322,321,2018-03-01,Assam,18,122022.0,44666.0,57268.0,101934.0,0.84
323,322,2018-03-01,West Bengal,19,472982.0,298307.0,144925.0,443232.0,0.94
324,323,2018-03-01,Jharkhand,20,117217.0,66374.0,41889.0,108263.0,0.92
325,324,2018-03-01,Odisha,21,183516.0,96060.0,66133.0,162193.0,0.88
326,325,2018-03-01,Chhattisgarh,22,94349.0,43008.0,42477.0,85485.0,0.91
327,326,2018-03-01,Madhya Pradesh,23,304929.0,168076.0,114366.0,282442.0,0.93
328,327,2018-03-01,Gujarat,24,733311.0,516484.0,199435.0,715919.0,0.98
329,328,2018-03-01,Daman And Diu,25,5460.0,3309.0,1895.0,5204.0,0.95
330,329,2018-03-01,Dadra And Nagar Haveli,26,7150.0,4294.0,2418.0,6712.0,0.94
331,330,2018-03-01,Maharashtra,27,1148243.0,730896.0,377718.0,1108614.0,0.97
332,331,2018-03-01,Karnataka,29,590015.0,372103.0,175538.0,547641.0,0.93
333,332,2018-03-01,Goa,30,27578.0,15496.0,10218.0,25714.0,0.93
334,333,2018-03-01,Lakshadweep,31,265.0,63.0,109.0,172.0,0.65
335,334,2018-03-01,Kerala,32,245761.0,130090.0,108253.0,238343.0,0.97
336,335,2018-03-01,Tamil Nadu,33,750910.0,453857.0,230501.0,684358.0,0.91
337,336,2018-03-01,Puducherry,34,16887.0,10322.0,5916.0,16238.0,0.96
338,337,2018-03-01,Andaman And Nicobar Islands,35,4246.0,953.0,2416.0,3369.0,0.79
339,338,2018-03-01,Telangana,36,259182.0,140387.0,94017.0,234404.0,0.9
340,339,2018-03-01,Andhra Pradesh,37,226630.0,128969.0,81446.0,210415.0,0.93
341,340,2018-03-01,Ladakh,38,,,,0.0,
342,341,2018-03-01,Other Territory,97,49.0,26.0,17.0,43.0,0.88
343,342,2018-04-01,Jammu And Kashmir,01,72923.0,25835.0,41969.0,67804.0,0.93
344,343,2018-04-01,Himachal Pradesh,02,69050.0,31904.0,33350.0,65254.0,0.95
345,344,2018-04-01,Punjab,03,272274.0,114352.0,142843.0,257195.0,0.94
346,345,2018-04-01,Chandigarh,04,26258.0,11339.0,12981.0,24320.0,0.93
347,346,2018-04-01,Uttarakhand,05,111971.0,43545.0,54899.0,98444.0,0.88
348,347,2018-04-01,Haryana,06,360761.0,154097.0,177438.0,331535.0,0.92
349,348,2018-04-01,Delhi,07,623319.0,217422.0,345165.0,562587.0,0.9
350,349,2018-04-01,Rajasthan,08,468999.0,197238.0,242257.0,439495.0,0.94
351,350,2018-04-01,Uttar Pradesh,09,942586.0,450409.0,416674.0,867083.0,0.92
352,351,2018-04-01,Bihar,10,240037.0,80364.0,135908.0,216272.0,0.9
353,352,2018-04-01,Sikkim,11,4627.0,1580.0,2742.0,4322.0,0.93
354,353,2018-04-01,Arunachal Pradesh,12,8478.0,1756.0,5299.0,7055.0,0.83
355,354,2018-04-01,Nagaland,13,5114.0,888.0,3323.0,4211.0,0.82
356,355,2018-04-01,Manipur,14,8990.0,1670.0,5203.0,6873.0,0.76
357,356,2018-04-01,Mizoram,15,4276.0,1306.0,2137.0,3443.0,0.81
358,357,2018-04-01,Tripura,16,17899.0,7031.0,9167.0,16198.0,0.9
359,358,2018-04-01,Meghalaya,17,17088.0,6082.0,8478.0,14560.0,0.85
360,359,2018-04-01,Assam,18,126325.0,28557.0,75920.0,104477.0,0.83
361,360,2018-04-01,West Bengal,19,480142.0,213214.0,238582.0,451796.0,0.94
362,361,2018-04-01,Jharkhand,20,120029.0,41166.0,69292.0,110458.0,0.92
363,362,2018-04-01,Odisha,21,186559.0,75404.0,90340.0,165744.0,0.89
364,363,2018-04-01,Chhattisgarh,22,94342.0,25807.0,60633.0,86440.0,0.92
365,364,2018-04-01,Madhya Pradesh,23,307116.0,104736.0,182254.0,286990.0,0.93
366,365,2018-04-01,Gujarat,24,763767.0,321428.0,401470.0,722898.0,0.95
367,366,2018-04-01,Daman And Diu,25,5554.0,2005.0,3195.0,5200.0,0.94
368,367,2018-04-01,Dadra And Nagar Haveli,26,7237.0,2472.0,4302.0,6774.0,0.94
369,368,2018-04-01,Maharashtra,27,1232934.0,482101.0,635043.0,1117144.0,0.91
370,369,2018-04-01,Karnataka,29,617485.0,195567.0,356563.0,552130.0,0.89
371,370,2018-04-01,Goa,30,27947.0,9495.0,16282.0,25777.0,0.92
372,371,2018-04-01,Lakshadweep,31,269.0,32.0,140.0,172.0,0.64
373,372,2018-04-01,Kerala,32,252153.0,84905.0,154079.0,238984.0,0.95
374,373,2018-04-01,Tamil Nadu,33,812490.0,305086.0,385449.0,690535.0,0.85
375,374,2018-04-01,Puducherry,34,18797.0,6729.0,9631.0,16360.0,0.87
376,375,2018-04-01,Andaman And Nicobar Islands,35,4376.0,648.0,2733.0,3381.0,0.77
377,376,2018-04-01,Telangana,36,265527.0,92872.0,145406.0,238278.0,0.9
378,377,2018-04-01,Andhra Pradesh,37,240045.0,93259.0,119153.0,212412.0,0.88
379,378,2018-04-01,Ladakh,38,,,,0.0,
380,379,2018-04-01,Other Territory,97,54.0,17.0,29.0,46.0,0.85
381,380,2018-05-01,Jammu And Kashmir,01,75470.0,44513.0,24972.0,69485.0,0.92
382,381,2018-05-01,Himachal Pradesh,02,72862.0,48591.0,18808.0,67399.0,0.93
383,382,2018-05-01,Punjab,03,280783.0,217583.0,43638.0,261221.0,0.93
384,383,2018-05-01,Chandigarh,04,27036.0,19415.0,5285.0,24700.0,0.91
385,384,2018-05-01,Uttarakhand,05,115537.0,66131.0,34564.0,100695.0,0.87
386,385,2018-05-01,Haryana,06,372922.0,254189.0,84730.0,338919.0,0.91
387,386,2018-05-01,Delhi,07,639783.0,403765.0,167909.0,571674.0,0.89
388,387,2018-05-01,Rajasthan,08,489282.0,324757.0,123051.0,447808.0,0.92
389,388,2018-05-01,Uttar Pradesh,09,980551.0,674423.0,214822.0,889245.0,0.91
390,389,2018-05-01,Bihar,10,252071.0,134502.0,87789.0,222291.0,0.88
391,390,2018-05-01,Sikkim,11,4804.0,2588.0,1876.0,4464.0,0.93
392,391,2018-05-01,Arunachal Pradesh,12,8658.0,2591.0,4646.0,7237.0,0.84
393,392,2018-05-01,Nagaland,13,5254.0,1746.0,2620.0,4366.0,0.83
394,393,2018-05-01,Manipur,14,9148.0,3028.0,4030.0,7058.0,0.77
395,394,2018-05-01,Mizoram,15,4461.0,1870.0,1671.0,3541.0,0.79
396,395,2018-05-01,Tripura,16,18755.0,10424.0,6383.0,16807.0,0.9
397,396,2018-05-01,Meghalaya,17,18578.0,9011.0,6867.0,15878.0,0.85
398,397,2018-05-01,Assam,18,130935.0,54797.0,52685.0,107482.0,0.82
399,398,2018-05-01,West Bengal,19,500010.0,321596.0,139555.0,461151.0,0.92
400,399,2018-05-01,Jharkhand,20,124262.0,72001.0,41002.0,113003.0,0.91
401,400,2018-05-01,Odisha,21,195689.0,105290.0,64591.0,169881.0,0.87
402,401,2018-05-01,Chhattisgarh,22,98062.0,49453.0,38272.0,87725.0,0.89
403,402,2018-05-01,Madhya Pradesh,23,319200.0,193818.0,98401.0,292219.0,0.92
404,403,2018-05-01,Gujarat,24,790674.0,565218.0,169937.0,735155.0,0.93
405,404,2018-05-01,Daman And Diu,25,5631.0,3544.0,1717.0,5261.0,0.93
406,405,2018-05-01,Dadra And Nagar Haveli,26,7379.0,4494.0,2365.0,6859.0,0.93
407,406,2018-05-01,Maharashtra,27,1268548.0,771718.0,364020.0,1135738.0,0.9
408,407,2018-05-01,Karnataka,29,636289.0,395763.0,164926.0,560689.0,0.88
409,408,2018-05-01,Goa,30,28752.0,16053.0,10106.0,26159.0,0.91
410,409,2018-05-01,Lakshadweep,31,272.0,59.0,114.0,173.0,0.64
411,410,2018-05-01,Kerala,32,258924.0,150374.0,92837.0,243211.0,0.94
412,411,2018-05-01,Tamil Nadu,33,835051.0,490520.0,210784.0,701304.0,0.84
413,412,2018-05-01,Puducherry,34,19351.0,11037.0,5578.0,16615.0,0.86
414,413,2018-05-01,Andaman And Nicobar Islands,35,4455.0,1067.0,2356.0,3423.0,0.77
415,414,2018-05-01,Telangana,36,275203.0,150189.0,93129.0,243318.0,0.88
416,415,2018-05-01,Andhra Pradesh,37,247611.0,150291.0,65506.0,215797.0,0.87
417,416,2018-05-01,Ladakh,38,,,,0.0,
418,417,2018-05-01,Other Territory,97,56.0,31.0,16.0,47.0,0.84
419,418,2018-06-01,Jammu And Kashmir,01,77492.0,45901.0,24666.0,70567.0,0.91
420,419,2018-06-01,Himachal Pradesh,02,75206.0,48706.0,20103.0,68809.0,0.91
421,420,2018-06-01,Punjab,03,284602.0,215329.0,48744.0,264073.0,0.93
422,421,2018-06-01,Chandigarh,04,27243.0,19508.0,5464.0,24972.0,0.92
423,422,2018-06-01,Uttarakhand,05,118806.0,67038.0,35426.0,102464.0,0.86
424,423,2018-06-01,Haryana,06,381930.0,254451.0,89747.0,344198.0,0.9
425,424,2018-06-01,Delhi,07,653936.0,404902.0,174477.0,579379.0,0.89
426,425,2018-06-01,Rajasthan,08,500417.0,323793.0,130632.0,454425.0,0.91
427,426,2018-06-01,Uttar Pradesh,09,1006440.0,680700.0,222928.0,903628.0,0.9
428,427,2018-06-01,Bihar,10,260084.0,137946.0,88608.0,226554.0,0.87
429,428,2018-06-01,Sikkim,11,5002.0,2697.0,1880.0,4577.0,0.92
430,429,2018-06-01,Arunachal Pradesh,12,9000.0,2698.0,4679.0,7377.0,0.82
431,430,2018-06-01,Nagaland,13,5450.0,1834.0,2617.0,4451.0,0.82
432,431,2018-06-01,Manipur,14,9439.0,2891.0,4283.0,7174.0,0.76
433,432,2018-06-01,Mizoram,15,4577.0,1926.0,1677.0,3603.0,0.79
434,433,2018-06-01,Tripura,16,19474.0,10932.0,6349.0,17281.0,0.89
435,434,2018-06-01,Meghalaya,17,20216.0,10247.0,6853.0,17100.0,0.85
436,435,2018-06-01,Assam,18,136177.0,56914.0,53002.0,109916.0,0.81
437,436,2018-06-01,West Bengal,19,511502.0,332871.0,135576.0,468447.0,0.92
438,437,2018-06-01,Jharkhand,20,127212.0,73289.0,41454.0,114743.0,0.9
439,438,2018-06-01,Odisha,21,200801.0,107707.0,65199.0,172906.0,0.86
440,439,2018-06-01,Chhattisgarh,22,98284.0,50933.0,38118.0,89051.0,0.91
441,440,2018-06-01,Madhya Pradesh,23,322204.0,196216.0,99995.0,296211.0,0.92
442,441,2018-06-01,Gujarat,24,801034.0,563877.0,180375.0,744252.0,0.93
443,442,2018-06-01,Daman And Diu,25,5679.0,3499.0,1803.0,5302.0,0.93
444,443,2018-06-01,Dadra And Nagar Haveli,26,7494.0,4551.0,2380.0,6931.0,0.92
445,444,2018-06-01,Maharashtra,27,1291465.0,783942.0,366106.0,1150048.0,0.89
446,445,2018-06-01,Karnataka,29,650458.0,402115.0,166797.0,568912.0,0.87
447,446,2018-06-01,Goa,30,29346.0,16448.0,10054.0,26502.0,0.9
448,447,2018-06-01,Lakshadweep,31,277.0,60.0,114.0,174.0,0.63
449,448,2018-06-01,Kerala,32,263762.0,150902.0,95376.0,246278.0,0.93
450,449,2018-06-01,Tamil Nadu,33,852643.0,498870.0,210695.0,709565.0,0.83
451,450,2018-06-01,Puducherry,34,19723.0,11294.0,5455.0,16749.0,0.85
452,451,2018-06-01,Andaman And Nicobar Islands,35,4559.0,1207.0,2247.0,3454.0,0.76
453,452,2018-06-01,Telangana,36,282140.0,152268.0,95359.0,247627.0,0.88
454,453,2018-06-01,Andhra Pradesh,37,252576.0,151822.0,66719.0,218541.0,0.87
455,454,2018-06-01,Ladakh,38,,,,0.0,
456,455,2018-06-01,Other Territory,97,60.0,39.0,12.0,51.0,0.85
457,456,2018-07-01,Jammu And Kashmir,01,78995.0,49998.0,21802.0,71800.0,0.91
458,457,2018-07-01,Himachal Pradesh,02,76985.0,54820.0,15472.0,70292.0,0.91
459,458,2018-07-01,Punjab,03,287287.0,232762.0,33913.0,266675.0,0.93
460,459,2018-07-01,Chandigarh,04,27105.0,21142.0,3989.0,25131.0,0.93
461,460,2018-07-01,Uttarakhand,05,120793.0,75202.0,28755.0,103957.0,0.86
462,461,2018-07-01,Haryana,06,389114.0,280221.0,68331.0,348552.0,0.9
463,462,2018-07-01,Delhi,07,665507.0,446459.0,138724.0,585183.0,0.88
464,463,2018-07-01,Rajasthan,08,507666.0,359076.0,100241.0,459317.0,0.9
465,464,2018-07-01,Uttar Pradesh,09,1025384.0,742098.0,174850.0,916948.0,0.89
466,465,2018-07-01,Bihar,10,266099.0,158675.0,72477.0,231152.0,0.87
467,466,2018-07-01,Sikkim,11,5165.0,3182.0,1524.0,4706.0,0.91
468,467,2018-07-01,Arunachal Pradesh,12,9200.0,3260.0,4242.0,7502.0,0.82
469,468,2018-07-01,Nagaland,13,5613.0,2278.0,2287.0,4565.0,0.81
470,469,2018-07-01,Manipur,14,9686.0,4264.0,3034.0,7298.0,0.75
471,470,2018-07-01,Mizoram,15,4676.0,2202.0,1461.0,3663.0,0.78
472,471,2018-07-01,Tripura,16,20054.0,12784.0,5030.0,17814.0,0.89
473,472,2018-07-01,Meghalaya,17,21462.0,12237.0,5900.0,18137.0,0.85
474,473,2018-07-01,Assam,18,139635.0,66948.0,45355.0,112303.0,0.8
475,474,2018-07-01,West Bengal,19,521022.0,364490.0,111768.0,476258.0,0.91
476,475,2018-07-01,Jharkhand,20,129431.0,84966.0,31658.0,116624.0,0.9
477,476,2018-07-01,Odisha,21,205957.0,126142.0,50470.0,176612.0,0.86
478,477,2018-07-01,Chhattisgarh,22,99303.0,60697.0,29619.0,90316.0,0.91
479,478,2018-07-01,Madhya Pradesh,23,325000.0,224045.0,76079.0,300124.0,0.92
480,479,2018-07-01,Gujarat,24,811485.0,613437.0,138404.0,751841.0,0.93
481,480,2018-07-01,Daman And Diu,25,5745.0,3960.0,1390.0,5350.0,0.93
482,481,2018-07-01,Dadra And Nagar Haveli,26,7598.0,5003.0,2001.0,7004.0,0.92
483,482,2018-07-01,Maharashtra,27,1304709.0,858057.0,303437.0,1161494.0,0.89
484,483,2018-07-01,Karnataka,29,663657.0,444551.0,133487.0,578038.0,0.87
485,484,2018-07-01,Goa,30,29813.0,18214.0,8639.0,26853.0,0.9
486,485,2018-07-01,Lakshadweep,31,279.0,60.0,115.0,175.0,0.63
487,486,2018-07-01,Kerala,32,267922.0,146964.0,102632.0,249596.0,0.93
488,487,2018-07-01,Tamil Nadu,33,868359.0,547547.0,171545.0,719092.0,0.83
489,488,2018-07-01,Puducherry,34,19929.0,12401.0,4545.0,16946.0,0.85
490,489,2018-07-01,Andaman And Nicobar Islands,35,4602.0,1463.0,2005.0,3468.0,0.75
491,490,2018-07-01,Telangana,36,288291.0,172595.0,79760.0,252355.0,0.88
492,491,2018-07-01,Andhra Pradesh,37,256692.0,171406.0,50409.0,221815.0,0.86
493,492,2018-07-01,Ladakh,38,,,,0.0,
494,493,2018-07-01,Other Territory,97,62.0,44.0,9.0,53.0,0.85
495,494,2018-08-01,Jammu And Kashmir,01,80214.0,47009.0,25851.0,72860.0,0.91
496,495,2018-08-01,Himachal Pradesh,02,78385.0,48848.0,22518.0,71366.0,0.91
497,496,2018-08-01,Punjab,03,289432.0,212773.0,56364.0,269137.0,0.93
498,497,2018-08-01,Chandigarh,04,27027.0,18479.0,6797.0,25276.0,0.94
499,498,2018-08-01,Uttarakhand,05,122691.0,68074.0,37317.0,105391.0,0.86
500,499,2018-08-01,Haryana,06,396878.0,244035.0,109790.0,353825.0,0.89
501,500,2018-08-01,Delhi,07,676767.0,394582.0,197119.0,591701.0,0.87
502,501,2018-08-01,Rajasthan,08,515229.0,319734.0,145485.0,465219.0,0.9
503,502,2018-08-01,Uttar Pradesh,09,1044299.0,676291.0,254527.0,930818.0,0.89
504,503,2018-08-01,Bihar,10,271330.0,144832.0,90198.0,235030.0,0.87
505,504,2018-08-01,Sikkim,11,5413.0,2892.0,2010.0,4902.0,0.91
